"","SampleID","Site","LitterOrigin","MicrobialOrigin","Replicate","Timepoint","Date","Collection","FullBag","EmptyBag","BagDiff","EmptyContainer","FullContainer","ContainerDiff","DNAWetWeight","HydrolyticWetWeight","OxidativeWetWeight","BactWetWeight","LitterWetWeight","LitterDryWeight","WetLitterPlusEnvWeight","EnvWeight","DryLitterPlusEnvWeight","HyphaeWetWeight","Sample","Type","Rep","DryToWet","Initial.Mass","Wet.Mass.Rem","Wet.Mass.Rem2","Mass.loss"
"135","3W03","4:Pine-Oak","Grassland","2:Scrubland",3,1,"4/6/16","4/5/16",9.48,6.08,3.4,47.93,51.12,3.19,0.0508,0.41,0.22,0.1,1.13,0.98,2.7,1.57,2.55,0.11,"3W","W",3,0.867256637168142,5,3.19,3.4,44.6690265486726
"136","3W04","4:Pine-Oak","Grassland","2:Scrubland",4,1,"4/6/16","4/5/16",9.5,6.37,3.13,49.11,52.2,3.09,0.051,0.42,0.21,0.11,0.99,0.9,2.55,1.56,2.46,0.11,"3W","W",4,0.909090909090909,5,3.09,3.13,43.8181818181817
"137","4C01","2:Scrubland","Grassland","Sterile",1,1,"4/6/16","4/5/16",9.57,5.61,3.96,51.01,54.85,3.84,NA,NA,NA,0.1,1.33,1.2,2.85,1.52,2.72,0.11,"4C","C",1,0.902255639097744,5,3.84,3.96,30.7067669172932
"138","4C02","2:Scrubland","Grassland","Sterile",2,1,"4/6/16","4/5/16",10.1,6.05,4.05,50.76,54.72,3.96,NA,NA,NA,0.11,1.02,0.91,2.52,1.5,2.41,0.11,"4C","C",2,0.892156862745098,5,3.96,4.05,29.3411764705882
"139","4C03","2:Scrubland","Grassland","Sterile",3,1,"4/6/16","4/5/16",9.65,5.82,3.83,50.7,54.49,3.79,NA,NA,NA,0.1,1.03,0.94,2.55,1.52,2.46,0.1,"4C","C",3,0.912621359223301,5,3.79,3.83,30.8233009708738
"140","4C04","2:Scrubland","Grassland","Sterile",4,1,"4/6/16","4/5/16",9.77,5.89,3.88,50.44,54.2,3.76,NA,NA,NA,0.11,1.08,0.94,2.58,1.5,2.44,0.1,"4C","C",4,0.87037037037037,5,3.76000000000001,3.88,34.5481481481481
"141","4D01","2:Scrubland","Grassland","1:Desert",1,1,"4/6/16","4/5/16",10.07,5.98,4.09,47.38,51.4,4.02,0.0504,0.4,0.2,0.1,1.01,0.86,2.53,1.52,2.38,0.1,"4D","D",1,0.851485148514851,5,4.02,4.09,31.540594059406
"142","4D02","2:Scrubland","Grassland","1:Desert",2,1,"4/6/16","4/5/16",10.35,6,4.35,48.28,52.54,4.26,0.0505,0.4,0.2,0.12,1.07,0.92,2.61,1.54,2.46,0.11,"4D","D",2,0.85981308411215,5,4.26,4.35,26.7439252336449
"143","4D03","2:Scrubland","Grassland","1:Desert",3,1,"4/6/16","4/5/16",9.81,5.93,3.88,49.04,52.84,3.8,0.0508,0.41,0.2,0.11,1.07,0.92,2.61,1.54,2.46,0.11,"4D","D",3,0.85981308411215,5,3.8,3.88,34.6542056074766
"144","4D04","2:Scrubland","Grassland","1:Desert",4,1,"4/6/16","4/5/16",9.83,5.89,3.94,47.6,51.45,3.85,0.0503,0.41,0.21,0.1,1.05,0.88,2.62,1.57,2.45,0.1,"4D","D",4,0.838095238095238,5,3.85,3.94,35.4666666666666
"145","4G01","2:Scrubland","Grassland","3:Grassland",1,1,"4/6/16","4/5/16",10.07,6.3,3.77,47.43,51.12,3.69,0.0509,0.4,0.21,0.1,1.01,0.87,2.49,1.48,2.35,0.11,"4G","G",1,0.861386138613861,5,3.69,3.77,36.4297029702971
"146","4G02","2:Scrubland","Grassland","3:Grassland",2,1,"4/6/16","4/5/16",10.09,6.15,3.94,48.21,52.15,3.94,0.0507,0.4,0.21,0.11,1.05,0.92,2.55,1.5,2.42,0.11,"4G","G",2,0.876190476190476,5,3.94,3.94,30.9561904761905
"147","4G03","2:Scrubland","Grassland","3:Grassland",3,1,"4/6/16","4/5/16",9.92,6.02,3.9,47.39,51.18,3.79,0.0505,0.4,0.2,0.11,1.03,0.89,2.53,1.5,2.39,0.11,"4G","G",3,0.864077669902913,5,3.79,3.9,34.5029126213592
"148","4G04","2:Scrubland","Grassland","3:Grassland",4,1,"4/6/16","4/5/16",8.64,5.78,2.86,48.66,51.42,2.76,0.0513,0.41,0.21,0.11,1.01,0.86,2.5,1.49,2.35,0.12,"4G","G",4,0.851485148514851,5,2.76000000000001,2.86,52.9980198019801
"149","4L01","2:Scrubland","Woodland","In-situ",1,1,"4/6/16","4/5/16",5.63,3.96,1.67,50.57,52.2,1.63,NA,NA,NA,0.11,1.07,0.97,2.58,1.51,2.48,0.13,"4L","L",1,0.906542056074766,2,1.63,1.67,26.1168224299064
"150","4L02","2:Scrubland","Woodland","In-situ",2,1,"4/6/16","4/5/16",5.83,3.97,1.86,50.89,52.7,1.81,NA,NA,NA,0.1,1.07,0.93,2.58,1.51,2.44,0.1,"4L","L",2,0.869158878504673,2,1.81,1.86,21.341121495327
"151","4L03","2:Scrubland","Woodland","In-situ",3,1,"4/6/16","4/5/16",5.65,3.89,1.76,50.69,52.4,1.71,NA,NA,NA,0.1,0.97,0.85,2.49,1.52,2.37,0.1,"4L","L",3,0.876288659793814,2,1.71,1.76,25.0773195876288
"152","4L04","2:Scrubland","Woodland","In-situ",4,1,"4/6/16","4/5/16",5.67,3.93,1.74,50.66,52.37,1.71,NA,NA,NA,0.13,1.1,1,2.6,1.5,2.5,0.12,"4L","L",4,0.909090909090909,2,1.71,1.74,22.2727272727272
"153","4N01","2:Scrubland","Woodland","In-situ closed",1,1,"4/6/16","4/5/16",7.62,5.83,1.79,50.72,52.47,1.75,NA,NA,NA,0.1,1.02,0.9,2.52,1.5,2.4,0.1,"4N","N",1,0.882352941176471,2,1.75,1.79,22.7941176470588
"154","4N02","2:Scrubland","Woodland","In-situ closed",2,1,"4/6/16","4/5/16",7.93,6.13,1.8,50.67,52.413,1.743,NA,NA,NA,0.13,1.19,1.08,2.7,1.51,2.59,0.12,"4N","N",2,0.907563025210084,2,1.74299999999999,1.8,20.9058823529414
"155","4N03","2:Scrubland","Woodland","In-situ closed",3,1,"4/6/16","4/5/16",7.66,5.88,1.78,50.9,52.64,1.74,NA,NA,NA,0.13,1.03,0.91,2.53,1.5,2.41,0.1,"4N","N",3,0.883495145631068,2,1.74,1.78,23.135922330097
"156","4N04","2:Scrubland","Woodland","In-situ closed",4,1,"4/6/16","4/5/16",7.76,5.98,1.78,50.74,52.46,1.72,NA,NA,NA,0.13,1,0.88,2.5,1.5,2.38,0.1,"4N","N",4,0.88,2,1.72,1.78,24.3200000000001
"157","4P01","2:Scrubland","Grassland","4:Pine-Oak",1,1,"4/6/16","4/5/16",9.59,6.02,3.57,47.53,50.95,3.42,0.0508,0.44,0.22,0.13,1,0.85,2.56,1.56,2.41,0.11,"4P","P",1,0.85,5,3.42,3.57,41.86
"158","4P02","2:Scrubland","Grassland","4:Pine-Oak",2,1,"4/6/16","4/5/16",10.07,5.83,4.24,48.34,52.53,4.19,0.0509,0.41,0.19,0.1,0.97,0.85,2.5,1.53,2.38,0.1,"4P","P",2,0.876288659793814,5,4.19,4.24,26.5670103092784
"159","4P03","2:Scrubland","Grassland","4:Pine-Oak",3,1,"4/6/16","4/5/16",9.74,5.79,3.95,48.19,52.08,3.89,0.0505,0.4,0.21,0.1,1.01,0.9,2.53,1.52,2.42,0.1,"4P","P",3,0.891089108910891,5,3.89,3.95,30.6732673267327
"160","4P04","2:Scrubland","Grassland","4:Pine-Oak",4,1,"4/6/16","4/5/16",9.77,5.75,4.02,48.16,52.1,3.94,0.0511,0.39,0.21,0.11,0.99,0.88,2.51,1.52,2.4,0.11,"4P","P",4,0.888888888888889,5,3.94,4.02,29.9555555555555
"161","4S01","2:Scrubland","Grassland","5:Subalpine",1,1,"4/6/16","4/5/16",10.1,6.26,3.84,50.94,54.69,3.75,0.0505,0.44,0.21,0.15,1.02,0.91,2.56,1.54,2.45,0.12,"4S","S",1,0.892156862745098,5,3.75,3.84,33.0882352941177
"162","4S02","2:Scrubland","Grassland","5:Subalpine",2,1,"4/6/16","4/5/16",10.45,6.07,4.38,50.46,55.13,4.67,0.0509,0.41,0.22,0.13,0.95,0.85,2.5,1.55,2.4,0.11,"4S","S",2,0.894736842105263,5,4.67,4.38,16.4315789473684
"163","4S03","2:Scrubland","Grassland","5:Subalpine",3,1,"4/6/16","4/5/16",9.91,6.06,3.85,50.67,54.44,3.77,0.0507,0.42,0.21,0.13,1.02,0.89,2.53,1.51,2.4,0.12,"4S","S",3,0.872549019607843,5,3.77,3.85,34.2098039215687
"164","4S04","2:Scrubland","Grassland","5:Subalpine",4,1,"4/6/16","4/5/16",10.1,6.07,4.03,47.86,51.78,3.92,0.0505,0.38,0.19,0.1,1,0.87,2.5,1.5,2.37,0.1,"4S","S",4,0.87,5,3.92,4.03,31.792
"165","4W01","2:Scrubland","Grassland","2:Scrubland",1,1,"4/6/16","4/5/16",9.61,5.67,3.94,48.8,52.66,3.86,0.0506,0.41,0.2,0.12,1.05,0.9,2.62,1.57,2.47,0.12,"4W","W",1,0.857142857142857,5,3.86,3.94,33.8285714285715
"166","4W02","2:Scrubland","Grassland","2:Scrubland",2,1,"4/6/16","4/5/16",10.15,5.83,4.32,48.92,53.14,4.22,0.0507,0.42,0.22,0.12,1.1,0.96,2.67,1.57,2.53,0.12,"4W","W",2,0.872727272727273,5,4.22,4.32,26.3418181818182
"167","4W03","2:Scrubland","Grassland","2:Scrubland",3,1,"4/6/16","4/5/16",9.56,5.63,3.93,48.06,51.95,3.89,0.0497,0.43,0.22,0.12,1.08,0.95,2.64,1.56,2.51,0.11,"4W","W",3,0.87962962962963,5,3.89,3.93,31.5648148148148
"168","4W04","2:Scrubland","Grassland","2:Scrubland",4,1,"4/6/16","4/5/16",9.74,5.9,3.84,48.1,51.85,3.75,0.0504,0.42,0.21,0.13,1.09,0.97,2.63,1.54,2.51,0.11,"4W","W",4,0.889908256880734,5,3.75,3.84,33.256880733945
"169","5C01","5:Subalpine","Grassland","Sterile",1,1,"4/6/16","4/5/16",9.28,4.8,4.48,50.71,54.22,3.51,NA,NA,NA,0.1057,1,0.86,2.52,1.52,2.38,0.1139,"5C","C",1,0.86,5,3.51,4.48,39.628
"170","5C02","5:Subalpine","Grassland","Sterile",2,1,"4/6/16","4/5/16",9.626,4.28,5.346,50.77,54.44,3.67,NA,NA,NA,0.1,0.99,0.83,2.53,1.54,2.37,0.1,"5C","C",2,0.838383838383838,5,3.66999999999999,5.346,38.4626262626264
"171","5C03","5:Subalpine","Grassland","Sterile",3,1,"4/6/16","4/5/16",9.46,5.88,3.58,50.71,54.28,3.57,NA,NA,NA,0.1,0.97,0.85,2.48,1.51,2.36,0.1,"5C","C",3,0.876288659793814,5,3.57,3.58,37.4329896907216
"172","5C04","5:Subalpine","Grassland","Sterile",4,1,"4/6/16","4/5/16",9.46,5.93,3.53,50.63,54.04,3.41,NA,NA,NA,0.1,1.05,0.89,2.58,1.53,2.42,0.1,"5C","C",4,0.847619047619048,5,3.41,3.53,42.192380952381
"173","5D01","5:Subalpine","Grassland","1:Desert",1,1,"4/6/16","4/5/16",7.45,5.83,1.62,48.15,51.74,3.59,0.0495,0.41,0.2,0.11,1.02,0.82,2.54,1.52,2.34,0.1,"5D","D",1,0.803921568627451,5,3.59,1.62,42.278431372549
"174","5D02","5:Subalpine","Grassland","1:Desert",2,1,"4/6/16","4/5/16",9.7,6.02,3.68,48.15,51.72,3.57,0.0501,0.41,0.21,0.11,1.03,0.88,2.54,1.51,2.39,0.1,"5D","D",2,0.854368932038835,5,3.57,3.68,38.9980582524272
"175","5D03","5:Subalpine","Grassland","1:Desert",3,1,"4/6/16","4/5/16",9.56,5.92,3.64,47.92,51.48,3.56,0.0502,0.41,0.22,0.11,0.99,0.85,2.55,1.56,2.41,0.11,"5D","D",3,0.858585858585859,5,3.56,3.64,38.868686868687
"176","5D04","5:Subalpine","Grassland","1:Desert",4,1,"4/6/16","4/5/16",9.71,6.03,3.68,48.96,52.53,3.57,0.05,0.41,0.21,0.1,1.07,0.94,2.63,1.56,2.5,0.11,"5D","D",4,0.878504672897196,5,3.57,3.68,37.2747663551402
"177","5G01","5:Subalpine","Grassland","3:Grassland",1,1,"4/6/16","4/5/16",9.58,6.02,3.56,49.06,52.53,3.47,0.0506,0.41,0.2,0.12,0.98,0.84,2.5,1.52,2.36,0.1,"5G","G",1,0.857142857142857,5,3.47,3.56,40.5142857142857
"178","5G02","5:Subalpine","Grassland","3:Grassland",2,1,"4/6/16","4/5/16",8.6914,6.2385,2.4529,47.36,50.77,3.41,0.0504,0.4047,0.2036,0.1014,0.9967,0.84,2.5267,1.53,2.37,0.102,"5G","G",2,0.842781177887027,5,3.41,2.4529,42.5223236681047
"179","5G03","5:Subalpine","Grassland","3:Grassland",3,1,"4/6/16","4/5/16",9.4838,5.9792,3.5046,48.15,51.7,3.55,0.0506,0.4082,0.2009,0.1038,1.0881,0.95,2.5881,1.5,2.45,0.1021,"5G","G",3,0.873081518242808,5,3.55,3.5046,38.0112122047605
"180","5G04","5:Subalpine","Grassland","3:Grassland",4,1,"4/6/16","4/5/16",9.5645,6.088,3.4765,48.02,51.53,3.51,0.0508,0.4062,0.2021,0.1072,1.0396,0.9,2.5396,1.5,2.4,0.1037,"5G","G",4,0.865717583686033,5,3.51,3.4765,39.2266256252405
"181","5L01","5:Subalpine","Subalpine","In-situ",1,1,"4/6/16","4/5/16",5.62,3.92,1.7,50.9,52.53,1.63,NA,NA,NA,0.102,1.01,0.91,2.53,1.52,2.43,0.1034,"5L","L",1,0.900990099009901,2,1.63,1.7,26.5693069306929
"182","5L02","5:Subalpine","Subalpine","In-situ",2,1,"4/6/16","4/5/16",5.71,3.93,1.78,50.49,52.01,1.52,NA,NA,NA,0.1029,1.05,0.91,2.58,1.53,2.44,0.1069,"5L","L",2,0.866666666666667,2,1.52,1.78,34.1333333333335
"183","5L03","5:Subalpine","Subalpine","In-situ",3,1,"4/6/16","4/5/16",5.71,3.94,1.77,50.66,52.37,1.71,NA,NA,NA,0.103,1.03,0.92,2.55,1.52,2.44,0.1089,"5L","L",3,0.893203883495146,2,1.71,1.77,23.631067961165
"184","5L04","5:Subalpine","Subalpine","In-situ",4,1,"4/6/16","4/5/16",5.77,4.02,1.75,50.59,52.26,1.67,NA,NA,NA,0.1004,1.04,0.93,2.55,1.51,2.44,0.1045,"5L","L",4,0.894230769230769,2,1.66999999999999,1.75,25.331730769231
"185","5N01","5:Subalpine","Subalpine","In-situ closed",1,1,"4/6/16","4/5/16",7.68,5.92,1.76,50.49,52.3,1.81,NA,NA,NA,0.1048,1.02,0.87,2.53,1.51,2.38,0.1035,"5N","N",1,0.852941176470588,2,1.81,1.76,22.808823529412
"186","5N02","5:Subalpine","Subalpine","In-situ closed",2,1,"4/6/16","4/5/16",7.61,5.84,1.77,50.84,52.62,1.78,NA,NA,NA,0.104,1.02,0.9,2.55,1.53,2.43,0.107,"5N","N",2,0.882352941176471,2,1.77999999999999,1.77,21.4705882352944
"187","5N03","5:Subalpine","Subalpine","In-situ closed",3,1,"4/6/16","4/5/16",7.55,5.93,1.62,51.05,52.81,1.76,NA,NA,NA,0.103,1,0.86,2.51,1.51,2.37,0.106,"5N","N",3,0.86,2,1.76000000000001,1.62,24.3199999999998
"188","5N04","5:Subalpine","Subalpine","In-situ closed",4,1,"4/6/16","4/5/16",7.48,5.75,1.73,50.6,52.39,1.79,NA,NA,NA,0.1033,1.05,0.92,2.56,1.51,2.43,0.1101,"5N","N",4,0.876190476190476,2,1.79,1.73,21.5809523809524
"189","5P01","5:Subalpine","Grassland","4:Pine-Oak",1,1,"4/6/16","4/5/16",9.42,5.46,3.96,47.39,51.02,3.63,0.0504,0.4083,0.2026,0.1014,1.0634,0.86,2.5634,1.5,2.36,0.1046,"5P","P",1,0.808726725597141,5,3.63,3.96,41.2864397216475
"190","5P02","5:Subalpine","Grassland","4:Pine-Oak",2,1,"4/6/16","4/5/16",9.4067,5.9042,3.5025,48.04,51.51,3.47,0.0499,0.4063,0.2041,0.1024,1.1373,0.98,2.6573,1.52,2.5,0.1013,"5P","P",2,0.861689967466807,5,3.47,3.5025,40.1987162578036
"191","5P03","5:Subalpine","Grassland","4:Pine-Oak",3,1,"4/6/16","4/5/16",9.6065,5.9341,3.6724,48.84,52.45,3.61,0.0503,0.4053,0.2011,0.1051,1.0347,0.89,2.5947,1.56,2.45,0.1024,"5P","P",3,0.860152701266067,5,3.61,3.6724,37.8969749685899
"192","5P04","5:Subalpine","Grassland","4:Pine-Oak",4,1,"4/6/16","4/5/16",9.4638,4.7165,4.7473,47.38,50.92,3.54,0.0511,0.4005,0.2032,0.1005,1.0359,0.88,2.5959,1.56,2.44,0.1008,"5P","P",4,0.849502847765228,5,3.54,4.7473,39.8551983782219
"193","5S01","5:Subalpine","Grassland","5:Subalpine",1,1,"4/6/16","4/5/16",9.6138,5.8932,3.7206,50.6,54.42,3.82,0.05,0.4024,0.2072,0.1066,1.0769,0.94,2.5969,1.52,2.46,0.1065,"5S","S",1,0.872875847339586,5,3.82,3.7206,33.3122852632556
"194","5S02","5:Subalpine","Grassland","5:Subalpine",2,1,"4/6/16","4/5/16",9.6308,5.8798,3.751,50.77,54.15,3.38,0.0493,0.4032,0.206,0.1075,1.0751,0.93,2.6051,1.53,2.46,0.1072,"5S","S",2,0.865035810622268,5,3.38,3.751,41.5235792019348
"195","5S03","5:Subalpine","Grassland","5:Subalpine",3,1,"4/6/16","4/5/16",9.574,5.9119,3.6621,50.51,54.2,3.69,0.0498,0.4054,0.205,0.101,1.0842,0.97,2.6142,1.53,2.5,0.109,"5S","S",3,0.894668880280391,5,3.69,3.6621,33.9734366353071
"196","5S04","5:Subalpine","Grassland","5:Subalpine",4,1,"4/6/16","4/5/16",9.49,5.8,3.69,50.67,54.32,3.65,0.0498,0.4,0.2,0.1,1,0.86,2.52,1.52,2.38,0.1,"5S","S",4,0.86,5,3.65,3.69,37.22
"197","5W01","5:Subalpine","Grassland","2:Scrubland",1,1,"4/6/16","4/5/16",9.38,5.9336,3.4464,47.56,51.01,3.45,0.0497,0.4016,0.2024,0.1046,1.0022,0.87,2.5022,1.5,2.37,0.0998,"5W","W",1,0.868090201556576,5,3.45,3.4464,40.1017760925964
"198","5W02","5:Subalpine","Grassland","2:Scrubland",2,1,"4/6/16","4/5/16",9.31,5.85,3.46,47.95,51.34,3.39,0.0508,0.4021,0.2033,0.1039,1.003,0.85,2.543,1.54,2.39,0.1031,"5W","W",2,0.847457627118644,5,3.39,3.46,42.5423728813559
"199","5W03","5:Subalpine","Grassland","2:Scrubland",3,1,"4/6/16","4/5/16",9.47,5.86,3.61,47.99,51.53,3.54,0.0501,0.403,0.2055,0.1021,1.0431,0.9,2.6031,1.56,2.46,0.105,"5W","W",3,0.862812769628991,5,3.54,3.61,38.9128559102675
"200","5W04","5:Subalpine","Grassland","2:Scrubland",4,1,"4/6/16","4/5/16",7.78,5.94,1.84,47.8,51.17,3.37,0.0505,0.4039,0.2021,0.1136,0.9929,0.87,2.52,1.53,2.4,0.1312,"5W","W",4,0.876221170309195,5,3.37,1.84,40.9426931211602
